0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
-0.64179,0.30699,0.02648,0.10285,0.10114,-0.14581,0.045641,-0.38833,-0.024539,-0.82545,-0.12786,-0.96502,-0.092969,-0.67939,0.10021,0.43423,-0.017323,-0.5347,0.22391,0.70245,0.76685,0.50967,0.17843,-0.076162,-0.019682,0.14825,-0.21684,0.51572,-0.71129,0.22523,-0.26202,-0.30003,-0.1431,0.27843,-0.19974,-0.17663,-0.50561,0.07318,0.0032169,-0.30482,0.039787,0.19868,0.40529,0.3383,-0.27628,0.16914,-0.59884,-0.91448,0.6227,-0.59888,0.2876,0.33153,-0.071896,-0.020267,0.2843,0.075007,0.14698,0.14454,0.093952,-0.13758,0.18231,-0.092432,0.66206,-0.38632,0.11918,0.031312,0.44934,0.17678,-0.03761,0.047649,0.57422,-0.34517,0.33375,-0.066576,0.029248,-0.38479,-0.22036,0.28512,0.34233,-0.25957,0.28746,0.11517,0.16406,0.69668,-0.12236,-0.16806,1.9075,0.021279,0.10585,0.011953,-0.37066,0.52431,-0.34946,-0.4227,0.23407,0.29316,0.27434,-0.15624,-0.70612,-0.28567,0.17282,-0.27307,0.35454,0.23252,-0.078447,-0.70102,-0.51105,-0.17678,-0.51567,-0.53869,-0.019518,0.498,-0.0011347,-0.19497,0.25564,-0.41723,0.14515,0.38225,-0.28164,-0.16187,-0.0010696,-0.018766,-0.023638,-0.20679,-0.188,0.0064203,-0.21905,0.25253,0.61602,-0.017246,0.12212,-0.14067,-0.016248,-0.47627,-0.55211,-0.35761,0.0050483,0.4301,-0.14964,-0.56536,-1.2147,0.075706,-0.20793,0.26449,-0.56807,-0.42026,0.24723,-0.2333,-0.55445,-0.049931,-0.17977,-0.036387,-0.37046,0.21912,-0.27312,-0.1421,-0.10992,-0.57125,-0.66439,0.055922,0.61582,0.65661,-0.34252,0.25491,0.61268,-0.59003,-0.093069,0.25853,-0.31971,0.13131,0.12918,0.10931,-0.050336,0.25035,0.12533,0.12888,-0.1454,0.21242,-0.45675,0.34538,0.2645,0.18677,-0.34962,-0.15657,0.3032,0.082574,-0.69992,0.13663,0.075801,-0.078828,-0.00069226,-0.45299,-0.039109,0.37109,-0.60576,0.40621,-0.57954,0.42344,0.058038,0.23232,-0.11135,-0.10248,0.074542,-0.14747,-0.34188,0.080523,0.089155,-0.58451,0.014181,-0.27148,-0.3697,0.36188,0.29383,0.26495,-0.59899,0.049555,-0.42443,-0.15467,0.83821,0.19184,-0.38897,-0.14772,-0.15228,0.068172,-0.67231,0.177,0.23161,0.25376,0.082406,-1.0594,-0.40461,-0.65852,-0.40884,-0.4405,0.29643,-0.19672,-0.44278,0.19402,0.15441,-0.25385,-0.0073686,-0.40065,0.22767,-0.19382,0.39508,0.4888,-0.1362,0.6837,-0.87145,0.72133,-0.11875,0.12109,-0.45281,-1.0656,0.10781,-0.30277,0.59924,-0.41995,-0.41589,-0.8138,0.63744,0.2413,-0.6318,0.02757,-0.39475,-0.25016,-0.5323,0.59763,-0.92457,-0.10003,-0.82372,0.34972,0.1767,0.17767,0.26583,-0.024673,-0.38471,0.0943,-0.038796,0.34797,0.17626,-0.2751,-0.22354,0.34833,0.70594,0.08404,-0.024772,0.3819,0.28464,-0.23763,0.90818,-0.33365,-0.089303,-0.12566,0.59202,0.22616,-0.61914,-0.31557,-0.30358,-0.54977
-0.69909,0.58093,-0.16129,0.036945,-0.25033,-0.38318,-0.83312,0.14654,0.069002,-0.91687,0.12956,-0.17982,-0.67169,0.086156,1.0319,-0.28501,-0.085292,0.98117,-0.15181,-0.49607,-0.42415,-0.33188,-0.14356,0.58878,0.04293,-0.308,0.012961,-0.02723,0.064433,0.30685,-0.19564,-0.087439,0.11031,-0.40465,-0.035279,-0.0049429,-0.37033,-0.38686,0.2954,0.44812,0.14305,0.15786,0.026509,-0.13985,0.58058,0.2776,-0.18174,-0.36136,-0.80371,-0.3993,0.42413,0.057572,0.1053,0.31619,0.53606,-0.26368,-0.73767,-0.051823,-0.18337,-0.16968,0.13466,-0.66605,0.2264,0.48333,-0.20486,-0.56998,0.2134,0.18043,0.26078,0.16308,-0.16368,0.24713,0.231,0.32181,0.33758,0.060415,-0.052013,-0.093661,-0.22098,0.47816,-0.02382,0.2439,0.25183,0.23867,0.046485,0.34587,0.61539,0.41191,0.76718,-0.46872,0.16844,0.38365,-0.53039,-0.048536,-0.25519,0.074015,-0.26315,0.12751,-0.35383,-0.43178,-0.45572,-0.070039,-0.22299,0.010064,-0.30535,0.72667,0.19259,-0.084491,0.17312,-0.097649,-0.14521,0.21689,0.19478,0.15283,0.71588,0.80679,-0.053434,-0.3536,0.55297,0.096162,0.51319,-0.034146,-0.32518,-0.2802,-0.54392,0.097705,0.55917,-0.084326,0.24877,0.16028,0.12408,0.22268,0.12394,0.76513,-0.40919,0.2889,0.030696,0.27477,0.019692,0.45054,-0.12605,0.14525,0.43329,0.38991,-0.20716,-0.21456,-0.29719,0.53528,-0.020593,0.011666,0.098419,0.31026,0.066832,0.36637,0.051327,-0.37236,-0.2494,0.43306,0.090061,-0.20278,0.15235,0.051752,-0.576,-0.30382,-0.50565,-0.13397,0.088211,0.07854,-0.054461,-0.17559,0.66891,-0.25436,-0.203,0.004194,0.27599,0.13,0.20961,-0.14516,0.40182,-1.1272,0.28012,0.25313,-0.54472,-0.5936,-0.55645,0.21312,0.23698,-0.19746,-0.58072,1.1976,-0.28257,0.64441,-0.11336,0.41901,-0.036497,-0.80028,-0.27339,0.016858,-0.05927,0.018772,0.87769,-0.1131,-0.69793,0.49554,0.072529,0.10471,0.070737,-0.051481,0.15965,0.44394,0.2921,-0.37386,-0.42948,-0.265,-0.3418,0.71692,0.17235,-0.24887,-0.0061568,0.75068,-0.26362,-0.1152,-0.16312,-0.35753,-0.25763,0.2994,-0.2645,-0.30543,0.32696,0.43025,0.25331,0.56524,-0.048885,-0.2522,-0.16242,-0.012713,0.12884,-0.11579,0.049969,0.17156,-0.24359,0.035609,0.032385,0.31036,0.52472,0.31018,-0.03558,-0.016124,-0.14013,-0.18353,0.39523,0.16226,-0.064695,0.33476,0.28565,0.63404,0.16047,-0.40435,-0.11592,-0.20824,-0.55072,0.68614,-0.14668,-0.072573,0.47578,0.23302,-0.56735,-0.10392,-0.31099,-0.69141,0.7105,-0.26858,-0.058144,0.18224,-0.26443,0.2725,0.38411,0.20878,0.043329,-0.39454,0.1614,-0.030656,-0.6217,0.34807,-0.023477,-0.22999,-0.071061,0.07098,0.0024028,0.85301,0.077056,-0.24424,-0.17495,-0.11578,-0.048915,-0.18419,-0.49938,-0.055316,0.078413,-0.039298
-0.7138,-0.89918,0.36955,-0.36082,-0.62478,-0.12544,-0.16843,0.40849,-0.1428,-0.10075,-0.47911,-0.3339,-0.20505,0.031825,0.20461,0.13416,-0.49831,1.654,0.00010862,-0.18092,0.26482,-0.47175,-0.75098,-0.032758,-0.1346,-0.07388,0.17941,-0.34217,0.74932,-0.27669,0.016841,-0.21152,0.14503,0.023078,-0.23139,-0.25719,-0.25738,0.25111,-0.28051,-0.68062,-0.27849,0.21556,0.09706,-0.072701,-0.2752,0.28221,-0.20078,-0.38208,0.33043,0.14269,-0.10243,-0.18594,0.65286,-0.2636,-0.4512,0.071498,-0.021629,0.0094038,0.098766,-0.01656,-0.52338,-0.80273,0.095731,0.073996,-0.18609,-0.024164,-0.053099,-0.0051224,0.46936,-0.4921,-0.0070922,-0.61322,0.23127,0.064251,0.031869,-0.094637,0.25323,-0.69018,-0.2534,0.33582,0.14881,0.12921,0.25057,-0.11754,-0.16943,0.18949,0.65189,0.22887,0.98517,-0.53619,-0.10833,-0.25041,-0.51785,0.44538,0.13444,0.59707,0.16014,0.89508,-0.15939,-0.044451,-0.38077,0.53359,-0.12511,0.24281,0.95911,-0.6043,0.28549,0.85437,-0.02859,-0.16883,-0.45359,0.055001,0.012725,-0.67593,-0.11523,-0.71213,0.089521,0.30929,-0.28862,-0.17635,0.57885,0.91949,0.2783,0.5374,-0.16055,0.53011,-0.084107,-0.19493,0.1225,-0.036246,-0.032066,0.23241,0.32432,0.18819,0.12593,-0.023073,-0.58273,0.73816,-0.12697,-0.013512,-2.1544,0.51745,0.25776,0.080957,0.39864,0.37939,0.25122,0.13382,-0.80994,-0.22915,0.64047,-0.3723,0.071784,0.082739,0.23242,-0.089008,-0.17245,-0.063322,0.21239,-0.22078,-0.12473,0.018002,-0.41527,0.096075,0.19171,0.074741,-0.33934,-0.088282,-0.50186,0.24114,-0.36467,-0.1167,0.02436,-0.3764,-0.033902,-0.14136,-0.93378,0.12412,0.26923,-0.58532,-0.52865,-0.064745,-0.15477,-0.28869,0.41147,-0.24962,0.1586,0.30033,0.20156,-0.21498,0.14567,0.33161,-0.18468,-0.49587,0.51107,0.16958,0.32818,0.049829,0.022113,0.2894,0.069193,-0.39498,-0.044231,-0.62987,-0.44348,0.19875,-0.17982,-0.25149,-0.42446,0.015425,0.44908,-0.46533,0.29839,0.23903,-0.35422,0.11896,0.078808,-0.072932,-0.79173,-0.14783,0.40054,-0.26827,-0.27093,-0.12414,0.091163,0.28282,0.19691,0.02038,-0.30435,0.12872,-0.87241,0.097189,0.057649,0.28816,-0.49008,0.25458,0.017171,0.37883,0.6962,-0.45069,0.86967,-0.61807,0.1224,-0.66336,0.27898,0.11687,0.014186,0.19204,-0.048997,-0.77044,0.1819,0.066875,-0.25781,-0.36466,0.57404,-0.25901,0.11706,0.44874,-0.64903,-0.24695,0.76529,0.09507,0.1719,-0.26595,0.16555,-0.77156,0.015092,-0.24091,0.64582,0.084846,-0.88997,-0.037098,0.4212,0.21007,0.36563,0.14309,-0.6956,-0.61589,-0.4406,-0.053085,0.0024351,0.31556,-0.41458,-0.13786,0.25581,-0.25681,-0.3619,0.42519,-0.092384,-0.50076,-0.041332,0.3677,0.35429,0.10761,0.38767,-0.096395,0.12053,-0.03508,-0.45976,0.81351
-0.64543,0.15255,0.1379,-0.012032,-0.25013,0.11567,0.076795,0.385,0.32218,1.2342,-0.95387,0.39968,-0.0081009,0.40589,0.40928,-0.040569,-0.10478,1.5587,-0.082354,-0.13684,0.64399,0.17604,-0.19767,-0.12185,0.073975,0.46313,0.040501,0.16331,-0.10925,-0.50033,0.063561,0.035795,0.72652,-0.22402,-0.41191,0.025954,0.18059,-0.17742,-0.3731,-0.352,0.052424,-0.33512,0.058665,0.090574,-0.16401,0.04243,0.25306,-0.26637,-0.13656,0.0012155,0.19731,-0.011417,-0.59245,-0.016271,-0.25626,0.057515,0.22639,0.2982,0.4409,0.32299,0.04265,0.15676,0.23025,-0.16503,0.28358,0.051926,-0.15794,-0.0054424,0.28382,-0.39301,-0.2919,-0.40284,0.082632,-0.16027,0.0051551,-0.20021,-0.0050457,-0.40178,0.016997,0.37429,0.20246,-0.31309,0.85557,-0.21207,0.29981,-0.074735,-0.8394,0.072966,-0.43556,0.56023,0.21354,0.0040182,-0.024702,0.38431,0.18824,-0.0040263,-0.0017779,0.67411,-0.083115,0.10905,0.15845,-0.23294,0.043781,0.45549,0.1377,-2.3505,-0.19708,0.115,-0.14912,-0.18465,0.020065,0.084768,-0.27203,-0.487,-0.064292,0.34828,0.1031,-0.13346,0.14927,0.54088,0.35215,-0.78716,-0.25954,0.2653,-0.17391,0.18032,-0.30043,-0.061463,-0.041543,-0.43769,0.45531,-0.08244,0.013544,-0.26608,-0.43934,0.25411,0.26775,0.15932,0.49779,0.2265,0.83103,-0.3183,-0.094639,-0.15361,-0.17187,-0.3593,-0.078612,-0.16606,-0.019798,0.1263,0.38759,0.23145,-0.33958,-0.016249,0.20778,0.40587,-0.0095777,-0.23537,-0.11112,-0.024093,-0.2426,-0.074015,-0.33503,0.022911,-0.52715,-0.06284,-0.34607,-0.26731,-0.057327,0.038573,0.1762,-0.41872,-0.011247,-0.57997,-0.089557,-0.10584,0.74239,0.25696,0.075452,0.11476,0.0048848,-0.099529,0.045449,0.26853,0.15273,-0.061505,-0.3032,0.2465,0.076407,0.054074,-0.27882,-0.25063,-0.24702,0.15749,-0.31859,0.075706,-0.23995,0.1621,-0.21473,0.37577,-0.024639,-0.26222,-0.38428,0.34162,-0.62979,-0.66442,-0.22646,-0.10977,-0.11331,0.11041,-0.44517,0.28183,-0.14582,-0.10915,-0.013284,0.046426,-0.3205,0.53129,-0.22712,-0.04892,-0.15609,0.33407,-0.107,-0.12753,0.10927,-0.024298,-0.2879,-0.19968,0.13715,0.29234,-0.50593,0.090906,-0.27704,-0.13936,-0.10144,0.17609,0.2287,-0.16139,-0.37228,-0.16799,-0.44345,-0.26858,-0.23074,-0.029651,0.072356,-0.309,0.38657,-0.45514,-0.089102,0.54052,0.16502,-0.09587,-0.4755,0.091431,0.29121,-1.109,0.36548,-0.57677,-0.082641,0.012654,0.19667,-0.0081918,-0.17313,-0.020456,0.0088361,-0.49515,0.30848,0.045665,1.338,0.2598,-0.17057,0.21239,-0.089159,-0.3897,0.041353,-0.17134,0.63118,-0.071017,-0.16368,0.42795,0.0624,-0.30428,0.42119,-0.68395,-0.21939,-0.45462,-0.39797,-0.011328,0.076741,-0.47675,-0.0021518,0.1543,0.0098368,0.45122,0.35755,-0.65484,-0.036934,0.29649,-0.082282,-0.061882
-0.60053,0.18838,-0.40993,0.3225,0.070322,0.16176,0.36945,-0.41277,-0.03916,2.2285,0.25742,-0.23096,-0.072397,-0.0575,-0.3192,-0.2719,-0.26441,1.3977,-0.14,-0.33425,-0.55235,-0.33982,-0.18204,-0.70568,-0.27514,0.13087,0.19301,0.057467,-0.027035,-0.83781,-0.13592,-0.35228,-0.030606,-0.22015,-0.31897,-0.015749,0.12286,-0.24969,-0.2383,-0.16646,0.28786,-0.068925,0.16608,0.062562,0.24973,-0.049537,-0.082922,-0.13069,-0.19901,0.026164,-0.40458,0.53881,0.063147,-0.039753,0.1665,0.07256,0.097908,-0.070421,0.19828,0.12767,0.11819,-0.26825,0.078166,-0.11828,-0.098565,-0.31605,-0.065541,0.078084,0.20808,0.1,0.18866,0.082198,-0.053661,-0.25744,0.28765,0.19885,0.029937,-0.15602,-0.61491,0.47391,0.11359,-0.11528,-0.023069,0.39535,0.25414,-0.46473,-0.24887,0.52441,-0.12795,-0.35715,-0.10261,0.29131,-0.37341,0.26126,-0.030449,-0.17962,0.17215,-0.48918,-0.068684,-0.074713,0.25949,0.067295,-0.15749,0.038877,0.39118,-1.6235,-0.34327,-0.44498,0.14854,-0.021732,0.19457,-0.13311,0.16695,-0.21,-0.2719,-0.16934,-0.21079,-0.13167,-0.13745,0.029225,0.0019389,0.28961,-0.19132,-0.37929,-0.06566,0.14801,0.093407,-0.40992,-0.058972,0.025662,0.10114,0.042247,-0.26918,0.097664,-0.079141,-0.049951,-0.38281,-0.25272,0.1617,-0.038093,-1.0397,0.39195,0.48628,0.1972,0.070788,-0.56636,-0.079355,-0.16658,0.49513,0.094517,0.033129,0.526,-0.048114,0.10961,-0.20926,0.53785,-0.19596,-0.0081739,-0.15444,-0.80581,-0.10557,-0.33322,0.46406,0.099518,0.021007,-0.13025,0.092547,-0.017638,-0.14717,-0.12243,-0.063543,0.090688,0.047598,0.1189,-0.11482,-0.44486,-0.12677,-0.081982,0.014991,0.65389,0.13691,-0.0098414,-0.10417,0.038314,0.00098986,-0.55078,0.12765,-0.072308,0.0049886,0.21618,0.11043,0.093522,-0.055075,0.31022,-0.24428,-0.28605,0.19502,0.093397,-0.22314,-0.037717,0.078812,-0.13824,0.019336,0.057978,-0.24335,0.24662,-0.32615,-0.065513,-0.2809,-0.0081939,0.084427,0.076577,0.094961,-0.51576,0.27032,0.4081,0.59457,0.12561,-0.098435,-0.27894,0.062252,0.17876,0.050321,0.0012027,0.13166,-0.099114,-0.42881,-0.074613,-0.16439,0.26544,0.36246,-0.4189,-0.24099,0.037963,0.26231,-0.22149,-0.22201,-0.27069,-0.031194,0.30734,0.37519,0.073105,-0.094563,0.25243,0.18636,0.08488,-0.53694,-0.34793,0.18903,0.30854,-0.31863,0.15979,-0.037042,-0.12272,-0.046573,0.047312,0.4577,0.13056,-0.098451,0.38605,0.19225,0.28049,0.1364,-0.15697,-0.08068,0.10271,-0.088975,0.048581,0.27049,0.49596,-0.057315,-0.16473,-0.52998,-0.721,-0.41816,0.083745,0.29744,-0.096166,-0.074129,0.62675,0.38443,0.32924,0.075049,0.12777,-0.024787,0.1135,0.088798,-0.34373,0.38127,-0.11508,-0.30752,0.18114,0.021235,0.12783,0.35292,0.58156,0.36282,-0.27799,0.31229,-0.28331
-0.61027,0.73804,-0.25383,-0.37005,-0.10888,0.093758,0.44279,0.087197,-0.23498,1.3473,-0.035556,0.18321,-0.22654,0.12159,0.041717,-0.058659,0.26376,2.3084,-0.29135,0.22546,-0.15729,-0.08839,0.176,-0.61702,-0.029791,0.32328,0.069592,-0.47395,-0.019426,0.051968,0.30109,0.11911,-0.12243,-0.0037264,-0.55364,-0.46505,-0.11017,-0.18495,-0.17837,-0.075809,0.24878,0.37971,0.09307,-0.1826,0.34198,-0.19533,-0.12871,0.32844,-0.23609,-0.017148,-0.092446,-0.090445,0.51664,-0.43693,-0.081914,-0.042835,-0.20795,-0.13891,0.10844,-0.13293,-0.25301,-0.88495,0.054523,0.44017,0.24418,0.19572,0.19615,0.14181,0.13123,-0.29703,-0.15028,0.1502,0.32291,0.38854,0.14417,-0.0056839,-0.26644,0.48622,-0.13408,0.032625,0.26345,0.45349,0.029109,0.31879,0.11528,-0.16425,-0.92732,1.3726,0.60192,0.20796,-0.35944,-0.24146,-0.2154,0.22908,0.0070056,-0.65106,0.026581,-0.26521,-0.041347,0.25037,-0.064749,-0.0058959,-0.23314,0.48341,0.41388,-1.3289,0.068217,0.12972,0.088646,-0.34867,-0.17614,0.059143,-0.0037782,-0.35015,0.66382,-0.029776,0.47483,0.22664,0.45568,-0.15031,0.31616,0.73721,-0.036295,0.15745,0.39309,-0.27909,-0.13432,-0.33791,-0.037887,-0.0093593,0.38084,-0.17869,-0.057476,0.020649,0.10141,0.39025,0.27705,-0.045845,0.65574,0.29379,-1.0756,0.22814,0.56074,0.041429,-0.24191,-0.62994,-0.37542,-0.070815,0.8917,0.23454,-0.26849,0.1404,0.51377,-0.27108,0.13236,0.30952,-0.30812,-0.11151,0.017619,-0.7061,-0.21059,0.38933,0.33529,-0.089719,0.44164,-0.44685,0.25373,-0.62515,-0.011759,-0.36449,-0.56128,-0.2506,-0.0019328,0.4718,-0.43816,0.35438,-0.15313,0.14331,0.32947,0.29903,0.3409,-0.32741,0.24498,-0.15868,-0.086036,-0.49897,-0.10331,0.12812,0.23395,-0.27443,0.22747,-0.29902,0.65641,-0.16281,-0.26947,0.02045,0.16353,0.11415,-0.14735,0.026115,0.51169,-0.26166,-0.54444,-0.27372,0.0072364,0.13549,0.098782,0.076438,0.0099973,0.21382,-0.38241,0.081617,-0.23516,-0.78937,0.30026,0.089806,0.48883,-0.031258,-0.30566,-0.29847,-0.84404,-0.4666,-0.18245,0.092171,0.38221,0.42301,-0.35141,-0.16309,0.27293,0.29232,-0.25571,-0.55801,-0.36162,-0.048554,0.19157,0.40683,0.05507,-0.59576,-0.67631,-0.18925,0.22129,-0.14217,0.14045,-0.21268,-0.19521,0.34516,-0.26795,-0.51013,-0.44679,-0.0172,0.13523,0.13032,-0.02715,-0.43807,-0.22931,0.4492,0.66413,0.19139,0.28399,-0.27208,-0.046076,0.14781,0.49928,0.12648,-0.12143,-0.20271,-0.1377,0.20099,0.89554,0.36352,-0.4593,0.18165,0.15371,-0.25655,-0.2372,0.094058,0.50663,0.39188,0.29866,0.20183,-0.41362,0.10705,0.43375,0.10952,-0.24511,0.19277,-0.15239,-0.16909,-0.34734,-0.6054,-0.46746,-0.16371,-0.26397,0.11372,0.15101,-0.12725,-0.16057,-0.20904,0.020415,0.56395
-0.60053,0.18838,-0.40993,0.3225,0.070322,0.16176,0.36945,-0.41277,-0.03916,2.2285,0.25742,-0.23096,-0.072397,-0.0575,-0.3192,-0.2719,-0.26441,1.3977,-0.14,-0.33425,-0.55235,-0.33982,-0.18204,-0.70568,-0.27514,0.13087,0.19301,0.057467,-0.027035,-0.83781,-0.13592,-0.35228,-0.030606,-0.22015,-0.31897,-0.015749,0.12286,-0.24969,-0.2383,-0.16646,0.28786,-0.068925,0.16608,0.062562,0.24973,-0.049537,-0.082922,-0.13069,-0.19901,0.026164,-0.40458,0.53881,0.063147,-0.039753,0.1665,0.07256,0.097908,-0.070421,0.19828,0.12767,0.11819,-0.26825,0.078166,-0.11828,-0.098565,-0.31605,-0.065541,0.078084,0.20808,0.1,0.18866,0.082198,-0.053661,-0.25744,0.28765,0.19885,0.029937,-0.15602,-0.61491,0.47391,0.11359,-0.11528,-0.023069,0.39535,0.25414,-0.46473,-0.24887,0.52441,-0.12795,-0.35715,-0.10261,0.29131,-0.37341,0.26126,-0.030449,-0.17962,0.17215,-0.48918,-0.068684,-0.074713,0.25949,0.067295,-0.15749,0.038877,0.39118,-1.6235,-0.34327,-0.44498,0.14854,-0.021732,0.19457,-0.13311,0.16695,-0.21,-0.2719,-0.16934,-0.21079,-0.13167,-0.13745,0.029225,0.0019389,0.28961,-0.19132,-0.37929,-0.06566,0.14801,0.093407,-0.40992,-0.058972,0.025662,0.10114,0.042247,-0.26918,0.097664,-0.079141,-0.049951,-0.38281,-0.25272,0.1617,-0.038093,-1.0397,0.39195,0.48628,0.1972,0.070788,-0.56636,-0.079355,-0.16658,0.49513,0.094517,0.033129,0.526,-0.048114,0.10961,-0.20926,0.53785,-0.19596,-0.0081739,-0.15444,-0.80581,-0.10557,-0.33322,0.46406,0.099518,0.021007,-0.13025,0.092547,-0.017638,-0.14717,-0.12243,-0.063543,0.090688,0.047598,0.1189,-0.11482,-0.44486,-0.12677,-0.081982,0.014991,0.65389,0.13691,-0.0098414,-0.10417,0.038314,0.00098986,-0.55078,0.12765,-0.072308,0.0049886,0.21618,0.11043,0.093522,-0.055075,0.31022,-0.24428,-0.28605,0.19502,0.093397,-0.22314,-0.037717,0.078812,-0.13824,0.019336,0.057978,-0.24335,0.24662,-0.32615,-0.065513,-0.2809,-0.0081939,0.084427,0.076577,0.094961,-0.51576,0.27032,0.4081,0.59457,0.12561,-0.098435,-0.27894,0.062252,0.17876,0.050321,0.0012027,0.13166,-0.099114,-0.42881,-0.074613,-0.16439,0.26544,0.36246,-0.4189,-0.24099,0.037963,0.26231,-0.22149,-0.22201,-0.27069,-0.031194,0.30734,0.37519,0.073105,-0.094563,0.25243,0.18636,0.08488,-0.53694,-0.34793,0.18903,0.30854,-0.31863,0.15979,-0.037042,-0.12272,-0.046573,0.047312,0.4577,0.13056,-0.098451,0.38605,0.19225,0.28049,0.1364,-0.15697,-0.08068,0.10271,-0.088975,0.048581,0.27049,0.49596,-0.057315,-0.16473,-0.52998,-0.721,-0.41816,0.083745,0.29744,-0.096166,-0.074129,0.62675,0.38443,0.32924,0.075049,0.12777,-0.024787,0.1135,0.088798,-0.34373,0.38127,-0.11508,-0.30752,0.18114,0.021235,0.12783,0.35292,0.58156,0.36282,-0.27799,0.31229,-0.28331
-0.68765,0.25738,0.05567,-0.32246,0.14201,-0.21571,0.54132,0.049727,-0.13488,1.3821,0.34568,-0.19986,0.050331,0.23221,0.20404,-0.23548,-0.094496,1.7808,-0.25078,-0.08666,-0.33587,-0.12626,0.48495,-0.41496,-0.065336,0.30529,0.0045312,0.014899,-0.085736,-0.24903,0.12333,0.57492,-0.025374,0.065875,-0.33169,-0.20952,-0.18758,-0.35121,0.046677,-0.52747,0.053993,0.040176,0.15953,0.024616,0.27662,-0.18744,-0.22062,0.59585,0.0094882,0.16625,0.32745,0.36361,0.40812,-0.40776,0.038917,0.42594,-0.20132,-0.1721,-0.23992,0.11426,0.10525,-0.58939,0.54882,0.11809,0.42659,0.31343,0.40249,-0.11914,0.13284,-0.35039,-0.50065,0.21467,-0.11284,-0.22558,-0.20634,-0.20893,-0.34081,0.13013,0.044181,0.51991,-0.090632,0.051638,0.24325,0.15292,0.27608,-0.46682,-0.69117,0.84992,0.16186,-0.3927,0.069932,0.49266,-0.26397,0.62847,0.1939,-0.45629,0.19293,-0.5256,0.30136,0.004005,0.10723,0.51846,-0.18027,0.40101,0.34021,-1.8912,0.32784,0.073768,0.37315,-0.063921,0.15669,0.34033,0.64549,0.25656,0.36334,0.29758,0.41034,-0.27378,-0.1825,0.11048,0.66509,0.47768,0.11723,0.33095,-0.0038016,-0.34164,-0.075183,-0.098703,0.061993,-0.028907,-0.10483,-0.33008,-0.41916,-0.57217,-0.12458,-0.088046,-0.13053,0.09194,-0.076391,0.17761,-0.62525,-0.1144,-0.086663,0.18192,-0.17588,-0.40458,0.29564,-0.057767,0.66172,0.024956,0.021996,-0.23084,0.44841,-0.1641,0.40828,0.55712,-0.71205,-0.28107,0.40918,-0.12956,-0.083208,-0.035921,0.1397,-0.08464,0.44806,-0.7092,-0.0081734,-0.41783,-0.20748,0.020455,0.064982,-0.087248,-0.16967,0.15404,0.097462,0.10142,-0.24195,0.0094167,-0.36063,0.05477,0.13826,-0.17199,-0.1619,0.14023,-0.053026,-0.17424,0.50147,0.079681,0.30667,0.1702,0.067394,-0.40011,0.13953,0.54753,-0.087785,-0.039899,0.10087,-0.17329,-0.40512,0.43828,0.34379,-0.04626,0.23139,-0.36252,-0.026779,0.13874,-0.15918,-0.042213,-0.10525,0.048828,-0.36484,0.1165,-0.13752,-0.20692,0.38362,-0.1045,0.57055,0.10125,0.030438,-0.097384,-0.36529,-0.17358,-0.053407,0.22737,1.0193,0.067915,-0.24567,-0.080352,0.46311,0.41566,-0.30908,-0.48588,0.024729,0.0060383,-0.038025,-0.25304,0.33023,-0.14259,-0.12484,-0.10645,0.25206,-0.042283,0.20454,0.098186,0.0031213,0.19952,-0.067876,-0.1367,-0.62191,0.14207,0.47987,0.02337,0.12413,-0.10685,-0.46816,0.50379,0.40934,0.051122,0.40472,0.31107,0.27234,-0.24344,0.2037,-0.13564,0.05923,0.2218,-0.10145,-0.0066265,-0.13754,0.1471,0.27633,0.19001,-0.42341,-0.10954,-0.16656,-0.025731,0.34626,-0.17998,-0.13726,0.14961,-0.1922,0.19976,0.29379,-0.081862,-0.47746,0.122,-0.24582,-0.26013,-0.32925,-0.28639,-0.34151,0.10958,-0.57801,-0.062577,-0.17658,0.18139,0.41529,-0.36179,0.15529,0.095419
